SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PB;PARAÍBA;DEPUTADO FEDERAL;150001643336;1513;ALEXANDRE ALMEIDA;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643188;65200;ISMAEL CARNEIRO O HOMEM DO PÃO;DEFERIDO;65;PC do B;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718394;35022;CABO SILVA FERREIRA;INDEFERIDO;35;PMB;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001612055;11888;SHIRLEY;DEFERIDO;11;PP;FEMININO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621360;45111;CLEODÉ;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619619;28999;RENATA ALMEIDA DA BLESS;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621659;40000;JACQUELINE;DEFERIDO;40;PSB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718411;35111;TONY CANAÃ;DEFERIDO;35;PMB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643339;1577;DRA MÁRCIA RIBEIRO;DEFERIDO;15;MDB;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001724879;22111;TERTULIANO CHIANCA;INDEFERIDO;22;PL;MASCULINO;PARDA;S
PB;PARAÍBA;DEPUTADO FEDERAL;150001718235;2211;POLICIAL CAIO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001621684;4022;RICARDO BARBOSA;DEFERIDO;40;PSB;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718501;36030;JBERG;DEFERIDO;36;AGIR;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643194;13100;PROFESSOR JANIO PEREIRA;DEFERIDO;13;PT;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603132;44229;REGINALDO AMÉRICO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001643341;1511;WALTER BRITO NETO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001603145;44420;PABLO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619833;1414;DEDÉ SALES;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001643196;13888;JOÃO BATISTA;DEFERIDO;13;PT;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718216;22190;WALLBER VIRGOLINO;DEFERIDO;22;PL;MASCULINO;BRANCA;S
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718210;22017;PROFESSOR BEETHOVEN;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718408;35555;MARQUINHOS DO PEDREGAL;RENÚNCIA;35;PMB;MASCULINO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621591;27555;CLAUDIA FARIAS;DEFERIDO;27;DC;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621596;27557;ALEKS MOTOS;DEFERIDO;27;DC;MASCULINO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001621573;50055;JOSI É NOIS A MUDANÇA ;DEFERIDO;50;PSOL;FEMININO;PRETA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718114;15666;LENA DO PARAIBA;DEFERIDO;15;MDB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619620;28444;THALES ARAUJO;DEFERIDO;28;PRTB;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001619562;10222;SILVIA BENJAMIN;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718221;22999;SARGENTO NETO;DEFERIDO;22;PL;MASCULINO;BRANCA;N
PB;PARAÍBA;DEPUTADO FEDERAL;150001619829;1441;DANIELLE MAGLIANO;DEFERIDO;14;PTB;FEMININO;PARDA;N
PB;PARAÍBA;DEPUTADO ESTADUAL;150001718493;36202;JOSY;DEFERIDO;36;AGIR;FEMININO;PARDA;N
