SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PR;PARANÁ;DEPUTADO FEDERAL;160001621933;9050;ALETEIA FERREIRA SANTANA;DEFERIDO;90;PROS;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723068;14330;CARLÃO DO PARANÁ;PENDENTE DE JULGAMENTO;14;PTB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001717703;33102;CLARICE LAVENTURA;INDEFERIDO;33;PMN;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622169;90180;CHICO DA LOTAÇÃO;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612445;45112;BETH MASSIAS;DEFERIDO;45;PSDB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614759;77789;CATIELE RIBEIRO;DEFERIDO;77;SOLIDARIEDADE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622028;2201;FILIPE BARROS;DEFERIDO;22;PL;MASCULINO;BRANCA;S
PR;PARANÁ;DEPUTADO FEDERAL;160001724311;1827;MISSIONÁRIA LÁZARA;DEFERIDO;18;REDE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716172;51007;LEILA PIRES;DEFERIDO;51;PATRIOTA;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723254;35065;FERNANDA AGIBERT;INDEFERIDO COM RECURSO;35;PMB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622603;1213;DOUTOR FLÁVIO;DEFERIDO;12;PDT;MASCULINO;PARDA;N
PR;PARANÁ;SENADOR;160001654927;155;ORLANDO PESSUTI;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716373;3619;PROFESSOR GIL DO VÔLEI;DEFERIDO;36;AGIR;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622701;50013;GUILHERME MAZER MAIS COLETIVO;DEFERIDO;50;PSOL;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612413;23143;JOÃO GARCIA;DEFERIDO;23;CIDADANIA;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622295;5566;KLÁUDIA TERCEIRO;DEFERIDO;55;PSD;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654850;1040;RENI DE SOUZA;DEFERIDO;10;REPUBLICANOS;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654914;2828;ADALMO ALVES;DEFERIDO;28;PRTB;MASCULINO;NÃO INFORMADO;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614502;1377;CELSO KING;DEFERIDO;13;PT;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614856;15644;DR ULISSES;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622010;1889;ESCRITORA ANGELA GOMES;RENÚNCIA;18;REDE;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716349;3678;ALDECIR DOS SANTOS;DEFERIDO;36;AGIR;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614855;15012;SILVANA RIBAS;DEFERIDO;15;MDB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723408;44191;NUNES;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001717711;33777;MARCIA LARA;DEFERIDO;33;PMN;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001622618;1222;ROGÉRIO GALLINA;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614866;15030;PROFESSORA ONIRA;INDEFERIDO COM RECURSO;15;MDB;FEMININO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622197;90056;JOB NASCIMENTO;DEFERIDO;90;PROS;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614520;6555;AMABILE MARCHI;DEFERIDO;65;PC do B;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622696;18066;MATOSO;DEFERIDO;18;REDE;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723245;35122;JESIEL SILVA;PENDENTE DE JULGAMENTO;35;PMB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612444;23345;LURDINHA DO POVO;DEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614474;1470;JUBANSKI CONSERVADOR;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614820;15115;ADEMIR BIER;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622711;18008;THIAGO TRINDADE;DEFERIDO;18;REDE;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001654973;22442;ROSANA MESSIAS;DEFERIDO;22;PL;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001597805;30003;RAFAEL BUENO;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716319;2020;DANIEL GODRI JR;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654678;4442;RUDOLF POLACO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654812;1918;VALDO PERES;PENDENTE DE JULGAMENTO;19;PODE;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612396;23333;POLICIAL BATISTA;DEFERIDO;23;CIDADANIA;MASCULINO;BRANCA;N
