SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
SP;SÃO PAULO;DEPUTADO FEDERAL;250001643922;2074;VANDERCI PEREIRA;DEFERIDO;20;PSC;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610509;19133;THATY DUDA;DEFERIDO;19;PODE;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001605047;55116;TEREZA AQUINO;INDEFERIDO COM RECURSO;55;PSD;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001602104;44041;SORAIA DO BANCO;DEFERIDO;44;UNIÃO;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001622075;7074;DRA FRANCISCA;DEFERIDO;70;AVANTE;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001738903;90000;NEZIO MONTEIRO;AGUARDANDO JULGAMENTO;90;PROS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643794;20345;TIA ZILDA;DEFERIDO;20;PSC;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611890;1034;CIDINHA FIRMINO;DEFERIDO;10;REPUBLICANOS;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001620303;4034;RENATO DONATO;DEFERIDO;40;PSB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001612092;4533;PAULO ALEXANDRE BARBOSA;DEFERIDO;45;PSDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001620618;40505;MARCELO KAWATOKO;DEFERIDO;40;PSB;MASCULINO;AMARELA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001612296;11470;LEANDRO JESUS;DEFERIDO;11;PP;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611907;1028;TEDDY VASCONCELOS;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611251;1515;BALEIA ROSSI;DEFERIDO;15;MDB;MASCULINO;BRANCA;S
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001610473;19345;ANDRE FALCON;DEFERIDO;19;PODE;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611242;1520;SIMONE MARQUETTO;DEFERIDO;15;MDB;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643667;12666;JAIRO ;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001620774;5149;RAFAEL ABUD;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001733517;35083;EDVAN DA BANCADA TEMPLÁRIA;AGUARDANDO JULGAMENTO;35;PMB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001606112;7732;JORGE BATISTA;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611226;1562;ARMANDINHO FERREIRO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001643671;12366;LÉO DAS FLORES;DEFERIDO;12;PDT;MASCULINO;BRANCA;N
